body_length,subject_length,link_count,has_links,urgency_score,subject_urgency,caps_count,label
257,33,0,0,0,0,2,0
197,29,0,0,0,0,4,0
706,44,0,0,0,0,2,0
225,24,0,0,0,0,4,0
114,26,0,0,0,0,1,0
131,16,0,0,1,0,0,0
261,12,0,0,0,0,2,0
1491,35,0,0,0,0,1,0
1997,24,0,0,1,0,2,0
788,70,0,0,0,0,10,0
3278,49,0,0,1,0,4,0
802,34,0,0,0,0,0,0
693,26,0,0,0,0,1,0
2486,44,0,0,1,0,3,0
157,20,0,0,0,0,0,0
19,28,0,0,0,0,0,0
2830,39,0,0,1,0,2,0
2136,29,0,0,0,0,3,0
2198,46,0,0,0,0,4,0
748,20,0,0,0,0,3,0
2555,24,0,0,1,0,2,0
2878,26,0,0,1,0,2,0
114,20,0,0,0,0,0,0
832,27,0,0,1,0,3,0
26,34,0,0,0,0,1,0
717,46,0,0,0,0,0,0
1455,54,0,0,0,0,7,0
1028,35,0,0,0,0,1,0
961,65,0,0,0,0,4,0
984,39,0,0,1,0,2,0
1536,45,0,0,0,0,7,0
4264,33,0,0,1,0,2,0
23,21,0,0,0,0,1,0
2920,39,0,0,1,0,3,0
1469,66,0,0,0,0,8,0
104,22,0,0,0,0,0,0
241,33,0,0,0,0,5,0
1403,42,0,0,1,0,2,0
612,26,0,0,0,0,3,0
4708,33,0,0,1,0,2,0
66,37,0,0,0,0,0,0
2696,54,0,0,1,0,6,0
543,26,0,0,0,0,3,0
1769,28,0,0,0,0,1,0
274,22,0,0,1,0,3,0
1725,72,0,0,0,0,10,0
683,27,0,0,1,0,4,0
298,27,0,0,1,0,3,0
2925,46,0,0,1,0,5,0
2637,33,0,0,0,0,2,0
3275,33,0,0,0,0,2,0
385,37,0,0,0,0,0,0
218,32,0,0,0,0,10,0
909,41,0,0,0,0,3,0
29,67,0,0,0,0,4,0
314,49,0,0,0,0,3,0
229,52,0,0,0,0,2,0
858,47,0,0,1,0,1,0
3466,46,0,0,1,0,4,0
172,20,0,0,0,0,0,0
761,5,0,0,1,0,1,0
31,42,0,0,0,0,3,0
1223,19,0,0,0,0,2,0
142,18,0,0,0,0,0,0
4435,46,0,0,1,0,4,0
2713,75,0,0,0,0,8,0
1626,32,0,0,1,0,5,0
279,21,0,0,0,0,2,0
246,154,0,0,0,0,19,0
5049,36,0,0,1,0,5,0
1943,70,0,0,0,0,7,0
1058,52,0,0,0,0,9,0
1981,30,0,0,0,0,2,0
1052,40,0,0,0,0,8,0
3986,46,0,0,1,0,4,0
954,60,0,0,0,0,4,0
3588,75,0,0,1,0,8,0
2635,68,0,0,0,0,3,0
774,67,0,0,0,0,6,0
40,33,0,0,0,0,3,0
2584,66,0,0,0,0,4,0
245,20,0,0,0,0,0,0
2625,73,0,0,0,0,7,0
51,33,0,0,0,0,3,0
184,41,0,0,0,0,3,0
784,38,0,0,1,0,4,0
3616,24,0,0,1,0,2,0
115,38,0,0,0,0,3,0
1093,19,0,0,1,0,1,0
104,28,0,0,0,0,2,0
1991,65,0,0,1,0,5,0
705,44,0,0,0,0,2,0
195,29,0,0,0,0,4,0
1170,29,0,0,0,0,1,0
109,29,0,0,0,0,1,0
1489,44,0,0,1,0,1,0
2000,16,0,0,1,0,1,0
824,34,0,0,0,0,1,0
238,53,0,0,0,0,2,0
851,43,0,0,1,0,2,0
1579,62,0,0,0,0,6,0
2360,39,0,0,1,0,1,0
1012,39,0,0,1,0,2,0
3348,60,0,0,1,0,1,0
2214,25,0,0,2,0,1,0
1327,20,0,0,1,0,0,0
2759,26,0,0,1,0,1,0
2180,26,0,0,1,0,1,0
498,24,0,0,1,0,1,0
1274,39,0,0,1,0,1,0
1663,38,0,0,0,0,1,0
395,10,0,0,0,0,0,0
9884,48,0,0,4,0,2,0
859,55,0,0,0,0,2,0
182,10,0,0,0,0,1,0
597,15,0,0,1,0,2,0
4471,21,0,0,1,0,0,0
360,22,1,1,1,0,2,0
3251,60,0,0,0,0,0,0
140,32,0,0,0,0,0,0
4394,24,0,0,1,0,2,0
1198,10,0,0,0,0,1,0
709,17,0,0,1,0,1,0
545,24,0,0,0,0,3,0
422,21,0,0,1,0,3,0
38,28,0,0,0,0,0,0
1147,25,0,0,0,0,1,0
1639,10,0,0,0,0,0,0
702,35,0,0,0,0,3,0
1400,19,0,0,1,0,0,0
607,20,0,0,0,0,0,0
294,21,0,0,1,0,3,0
1032,34,0,0,0,0,2,0
448,17,0,0,0,0,1,0
148,41,0,0,0,0,8,0
2130,43,0,0,1,0,3,0
248,42,0,0,0,0,7,0
849,21,0,0,1,0,3,0
996,41,0,0,1,0,2,0
645,19,0,0,0,0,1,0
503,17,0,0,0,0,2,0
1273,39,0,0,1,0,1,0
763,6,0,0,1,0,1,0
928,55,0,0,0,0,7,0
535,15,0,0,0,0,0,0
395,20,0,0,0,0,2,0
4244,42,0,0,2,0,4,0
822,72,0,0,0,0,14,0
733,16,0,0,0,0,2,0
377,18,0,0,1,0,0,0
1632,17,0,0,1,0,3,0
1358,22,0,0,0,0,1,0
415,30,0,0,0,0,3,0
921,17,0,0,1,0,0,0
874,25,0,0,0,0,0,0
1826,29,0,0,0,0,0,0
56,38,0,0,0,0,3,0
381,29,0,0,0,0,0,0
485,56,0,0,0,0,8,0
44,31,0,0,0,0,1,0
371,8,0,0,0,0,0,0
334,45,0,0,0,0,7,0
2221,47,0,0,1,0,8,0
586,51,0,0,0,0,7,0
56,37,0,0,0,0,3,0
46,11,0,0,0,0,1,0
220,12,0,0,0,0,0,0
857,20,0,0,0,0,2,0
318,36,0,0,0,0,2,0
150,24,0,0,0,0,2,0
353,10,0,0,1,0,1,0
1687,51,0,0,0,0,3,0
2927,51,0,0,1,0,3,0
309,26,0,0,0,0,3,0
542,26,0,0,1,0,3,0
268,39,0,0,0,0,4,0
802,31,0,0,1,0,4,0
3313,29,0,0,1,0,2,0
144,7,0,0,0,0,0,0
260,22,0,0,1,0,2,0
2503,51,0,0,1,0,2,0
337,29,0,0,0,0,3,0
290,58,0,0,0,0,0,0
285,17,0,0,1,0,0,0
122,30,0,0,1,0,3,0
163,15,0,0,0,0,1,0
264,19,0,0,0,0,0,0
2163,41,0,0,1,0,6,0
397,16,0,0,1,0,1,0
544,11,0,0,1,0,0,0
1136,16,0,0,0,0,1,0
225,19,0,0,1,0,4,0
92,34,0,0,0,0,3,0
48,20,0,0,0,0,1,0
423,9,0,0,0,0,1,0
230,7,0,0,0,0,0,0
2277,6,0,0,1,0,0,0
904,26,0,0,0,0,1,0
422,58,0,0,0,0,1,0
442,19,0,0,1,0,0,0
1067,11,0,0,1,0,1,0
382,19,0,0,0,0,0,0
1074,19,0,0,0,0,0,0
493,6,0,0,1,0,0,0
1187,15,0,0,2,0,0,0
38,6,0,0,0,0,1,0
380,25,0,0,1,0,3,0
358,23,0,0,0,0,1,0
1618,61,0,0,1,0,9,0
333,11,0,0,0,0,3,0
638,43,0,0,0,0,2,0
2265,40,0,0,1,0,3,0
2846,45,0,0,1,0,4,0
1265,39,0,0,1,0,0,0
34,11,0,0,0,0,1,0
117,20,0,0,1,0,5,0
312,17,0,0,1,0,2,0
286,10,0,0,0,0,1,0
859,18,0,0,0,0,4,0
1630,23,0,0,0,0,5,0
4609,54,0,0,1,0,4,0
515,36,0,0,0,0,2,0
402,30,0,0,0,0,2,0
391,21,0,0,0,0,0,0
56,44,0,0,0,0,4,0
5081,54,0,0,1,0,4,0
835,12,0,0,1,0,0,0
56,36,0,0,0,0,3,0
3633,29,0,0,1,0,3,0
2721,33,0,0,0,0,0,0
3314,51,0,0,1,0,9,0
1717,46,0,0,1,0,8,0
2777,17,0,0,1,0,2,0
1734,21,0,0,0,0,1,0
889,39,0,0,1,0,1,0
261,21,0,0,1,0,3,0
23,6,0,0,0,0,1,0
394,27,0,0,0,0,0,0
588,19,0,0,1,0,1,0
255,21,0,0,0,0,1,0
3783,45,0,0,1,0,1,0
2177,47,0,0,1,0,1,0
860,29,0,0,1,0,1,0
101,18,0,0,1,0,3,0
342,23,0,0,0,0,1,0
301,11,0,0,0,0,2,0
1337,53,0,0,0,0,3,0
680,16,0,0,0,0,3,0
152,13,0,0,0,0,0,0
247,30,0,0,0,0,3,0
1426,35,0,0,1,0,4,0
858,22,0,0,0,0,2,0
1020,28,0,0,0,0,0,0
781,26,0,0,0,0,2,0
338,36,0,0,0,0,0,0
56,36,0,0,0,0,3,0
225,14,0,0,0,0,2,0
1009,11,0,0,1,0,1,0
2756,18,0,0,1,0,1,0
376,15,0,0,0,0,0,0
275,9,0,0,0,0,3,0
583,13,0,0,0,0,0,0
864,32,0,0,0,0,5,0
1256,13,0,0,1,0,1,0
546,30,0,0,0,0,2,0
1946,18,0,0,1,0,1,0
1302,9,0,0,1,0,2,0
997,21,0,0,1,0,2,0
339,16,0,0,0,0,1,0
644,13,0,0,0,0,1,0
136,7,0,0,1,0,0,0
294,54,0,0,1,0,8,0
385,58,0,0,1,0,6,0
469,59,0,0,1,0,9,0
34,19,0,0,0,0,2,0
149,37,0,0,1,0,1,0
69,10,0,0,0,0,1,0
303,53,0,0,0,0,5,0
938,42,0,0,0,0,4,0
361,10,0,0,1,0,1,0
501,10,0,0,1,0,1,0
303,24,0,0,1,0,0,0
1258,64,0,0,1,0,10,0
254,9,0,0,0,0,3,0
1013,22,0,0,1,0,2,0
370,45,0,0,0,0,2,0
1753,69,0,0,1,0,11,0
45,25,0,0,0,0,1,0
481,22,0,0,1,0,0,0
5219,25,0,0,0,0,1,0
267,15,0,0,1,0,0,0
739,15,0,0,1,0,1,0
473,6,0,0,1,0,1,0
236,13,0,0,0,0,4,0
907,23,0,0,0,0,2,0
780,24,0,0,0,0,3,0
491,29,0,0,0,0,2,0
260,101,0,0,0,0,29,0
357,9,0,0,0,0,1,0
797,14,0,0,0,0,0,0
33,29,0,0,0,0,4,0
1262,42,0,0,1,0,1,0
253,18,0,0,0,0,1,0
353,17,0,0,0,0,1,0
296,45,0,0,0,0,3,0
392,6,0,0,1,0,1,0
928,66,0,0,0,0,12,0
598,33,0,0,0,0,1,0
1545,36,0,0,1,0,3,0
1309,20,0,0,0,0,0,0
878,31,0,0,0,0,0,0
408,22,0,0,0,0,0,0
763,17,0,0,1,0,0,0
1147,17,0,0,1,0,0,0
209,17,0,0,1,0,2,0
233,34,0,0,1,0,7,0
386,54,0,0,1,0,1,0
579,19,0,0,0,0,0,0
2330,32,0,0,1,0,0,0
1690,20,0,0,0,0,2,0
162,28,0,0,0,0,0,0
1084,19,0,0,0,0,0,0
3781,22,0,0,1,0,1,0
29,25,0,0,0,0,3,0
703,29,0,0,1,0,0,0
1405,10,0,0,1,0,1,0
377,31,0,0,1,0,1,0
901,26,0,0,1,0,1,0
717,34,0,0,0,0,2,0
570,10,0,0,1,0,1,0
6923,51,0,0,2,0,2,0
107,39,0,0,0,0,3,0
112,18,0,0,0,0,3,0
165,40,0,0,1,0,0,0
1412,10,0,0,1,0,1,0
1346,24,0,0,1,0,2,0
1395,35,0,0,0,0,1,0
502,46,0,0,0,0,11,0
1103,28,0,0,0,0,1,0
385,50,0,0,0,0,3,0
928,52,0,0,0,0,1,0
417,24,0,0,0,0,4,0
742,23,0,0,0,0,4,0
54,25,0,0,0,0,0,0
77,25,0,0,0,0,1,0
457,25,0,0,1,0,1,0
2544,37,0,0,1,0,5,0
2636,52,0,0,2,0,1,0
1198,28,0,0,0,0,2,0
795,39,0,0,1,0,6,0
1154,24,0,0,1,0,1,0
479,18,0,0,0,0,0,0
139,86,0,0,0,0,9,0
375,14,0,0,0,0,0,0
1696,42,0,0,1,0,5,0
2762,14,0,0,1,0,1,0
15,16,0,0,0,0,0,0
1412,29,0,0,0,0,0,0
1733,46,0,0,1,0,0,0
1103,20,0,0,0,0,1,0
551,15,0,0,0,0,0,0
317,25,0,0,0,0,0,0
1611,39,0,0,2,0,4,0
463,34,0,0,0,0,3,0
263,24,0,0,0,0,0,0
339,27,0,0,0,0,1,0
272,30,0,0,1,0,4,0
30,25,0,0,0,0,3,0
100,11,0,0,0,0,0,0
790,16,0,0,2,0,0,0
461,33,0,0,1,0,3,0
538,23,0,0,1,0,0,0
3134,74,0,0,1,0,11,0
395,14,0,0,1,0,0,0
809,17,0,0,1,0,0,0
1270,21,0,0,1,0,0,0
858,32,0,0,0,0,5,0
1935,16,0,0,2,0,0,0
110,18,0,0,0,0,0,0
164,39,0,0,0,0,1,0
1006,26,0,0,0,0,1,0
1994,31,0,0,2,0,0,0
443,50,0,0,1,0,5,0
1537,27,0,0,1,0,2,0
2347,47,0,0,1,0,6,0
429,41,0,0,0,0,4,0
710,5,0,0,1,0,0,0
3211,63,0,0,2,0,0,0
6294,67,0,0,2,0,1,0
2247,61,0,0,1,0,0,0
614,43,0,0,0,0,5,0
457,68,1,1,1,0,4,0
2922,31,0,0,1,0,2,0
1657,39,0,0,0,0,1,0
521,22,0,0,0,0,2,0
702,23,0,0,1,0,4,0
409,21,0,0,0,0,0,0
249,9,0,0,0,0,3,0
1837,32,0,0,0,0,2,0
969,40,0,0,0,0,8,0
889,23,0,0,1,0,4,0
531,12,0,0,1,0,1,0
527,34,0,0,1,0,3,0
3172,44,0,0,2,0,5,0
47,71,0,0,0,0,0,0
72,28,0,0,0,0,0,0
17,14,0,0,0,0,1,0
954,18,0,0,1,0,2,0
242,30,0,0,0,0,2,0
1498,25,0,0,1,0,1,0
1350,55,0,0,1,0,6,0
1223,5,0,0,1,0,1,0
1768,32,0,0,0,0,0,0
475,27,0,0,0,0,2,0
2775,66,0,0,1,0,4,0
774,25,0,0,1,0,1,0
667,27,0,0,0,0,1,0
920,26,0,0,1,0,1,0
1677,25,0,0,1,0,1,0
714,23,0,0,0,0,6,0
461,9,0,0,1,0,0,0
1266,28,0,0,0,0,7,0
2180,28,0,0,1,0,7,0
10133,30,0,0,0,0,1,0
608,69,0,0,0,0,5,0
878,62,0,0,0,0,7,0
594,19,0,0,0,0,3,0
1304,67,0,0,0,0,8,0
298,62,0,0,0,0,7,0
435,42,0,0,0,0,5,0
258,25,0,0,1,0,0,0
714,34,0,0,0,0,2,0
559,34,0,0,0,0,1,0
70,28,0,0,0,0,0,0
1789,24,0,0,0,0,1,0
1097,9,0,0,0,0,0,0
394,19,0,0,0,0,1,0
1986,39,0,0,1,0,2,0
299,6,0,0,1,0,0,0
561,26,0,0,0,0,4,0
504,4,0,0,1,0,1,0
938,13,0,0,2,0,0,0
961,21,0,0,0,0,1,0
323,55,0,0,0,0,2,0
1932,26,0,0,0,0,2,0
587,28,0,0,0,0,3,0
953,35,0,0,0,0,3,0
108,39,0,0,0,0,3,0
1624,27,0,0,1,0,2,0
830,30,0,0,0,0,0,0
127,21,0,0,0,0,3,0
790,26,0,0,1,0,2,0
664,4,0,0,1,0,0,0
329,28,0,0,1,0,2,0
4622,26,0,0,2,0,2,0
239,19,0,0,0,0,0,0
298,6,0,0,1,0,1,0
1818,18,0,0,2,0,1,0
1680,11,0,0,1,0,2,0
216,18,0,0,0,0,0,0
1272,11,0,0,0,0,0,0
7430,49,0,0,3,0,9,0
1952,17,0,0,1,0,2,0
247,18,0,0,0,0,0,0
110,20,0,0,0,0,0,0
1313,23,0,0,1,0,3,0
627,28,0,0,1,0,1,0
290,18,0,0,1,0,2,0
3486,22,0,0,1,0,3,0
895,23,0,0,1,0,3,0
495,14,0,0,0,0,0,0
1307,23,0,0,1,0,3,0
344,50,0,0,1,0,3,0
104,14,0,0,0,0,0,0
1263,25,0,0,1,0,1,0
528,22,0,0,0,0,1,0
176,10,0,0,0,0,0,0
220,43,0,0,1,1,8,0
411,24,0,0,0,0,0,0
498,25,0,0,0,0,0,0
1373,72,0,0,1,0,5,0
264,36,0,0,1,0,0,0
911,39,0,0,0,0,0,0
811,25,0,0,1,0,1,0
351,16,0,0,0,0,0,0
70,10,0,0,1,0,0,0
438,3,0,0,1,0,0,0
5333,20,0,0,1,0,0,0
1368,33,0,0,1,0,3,0
139,11,0,0,0,0,0,0
1284,43,0,0,1,0,7,0
816,13,0,0,0,0,0,0
464,20,0,0,0,0,0,0
1328,35,0,0,0,0,1,0
4148,47,0,0,1,0,4,0
264,34,0,0,0,0,3,0
1574,9,0,0,1,0,1,0
700,28,0,0,1,0,0,0
5249,51,0,0,0,0,5,0
1376,18,0,0,1,0,0,0
316,33,0,0,0,0,0,0
27,17,0,0,0,0,0,0
258,11,0,0,0,0,0,0
2207,24,0,0,1,0,1,0
468,40,0,0,0,0,1,0
690,40,0,0,0,0,4,0
2285,30,0,0,1,0,2,0
563,27,0,0,0,0,0,0
764,52,0,0,1,0,5,0
5540,32,0,0,1,0,1,0
303,20,0,0,0,0,1,0
1388,30,0,0,1,0,2,0
152,45,0,0,0,0,2,0
883,32,0,0,0,0,5,0
51,34,0,0,0,0,3,0
269,48,0,0,0,0,5,0
961,33,0,0,1,0,4,0
2017,21,0,0,2,0,0,0
343,45,0,0,1,0,13,0
142,49,0,0,0,0,0,0
196,59,0,0,0,0,0,0
2329,13,0,0,3,0,0,0
164,48,0,0,0,0,5,0
94,57,0,0,0,0,5,0
143,47,0,0,0,0,5,0
154,47,0,0,0,0,5,0
1448,70,0,0,0,0,5,0
1490,64,0,0,0,0,5,0
262,47,0,0,0,0,5,0
368,50,0,0,0,0,5,0
160,48,0,0,0,0,5,0
837,46,0,0,1,0,2,0
146,42,0,0,0,0,4,0
1677,45,0,0,0,0,6,0
483,45,0,0,0,0,6,0
438,46,0,0,0,0,2,0
255,22,0,0,0,0,3,0
3563,27,0,0,1,0,2,0
129,18,0,0,0,0,3,0
183,53,0,0,0,0,7,0
287,36,0,0,0,0,7,0
222,44,0,0,0,0,5,0
229,36,0,0,0,0,7,0
1092,44,0,0,0,0,5,0
298,26,0,0,0,0,6,0
1226,47,0,0,0,0,5,0
1230,34,0,0,0,0,6,0
588,14,0,0,0,0,3,0
2172,39,0,0,0,0,7,0
167,23,0,0,0,0,5,0
1160,28,0,0,0,0,6,0
433,28,0,0,0,0,6,0
481,20,0,0,0,0,4,0
225,34,0,0,0,0,6,0
431,32,0,0,0,0,6,0
428,66,0,0,0,0,8,0
1716,38,0,0,0,0,6,0
392,49,0,0,0,0,6,0
747,47,0,0,0,0,5,0
451,23,0,0,0,0,5,0
444,24,0,0,0,0,5,0
364,16,0,0,0,0,3,0
380,52,0,0,0,0,7,0
231,68,0,0,0,0,5,0
437,29,0,0,0,0,5,0
631,41,0,0,0,0,9,0
1745,69,0,0,0,0,6,0
454,48,0,0,0,0,5,0
335,24,0,0,0,0,5,0
438,28,0,0,0,0,5,0
203,40,0,0,0,0,6,0
337,59,0,0,0,0,3,0
620,31,0,0,0,0,1,0
1131,59,0,0,0,0,4,0
1800,59,0,0,0,0,4,0
213,48,0,0,0,0,5,0
446,59,0,0,0,0,4,0
251,47,0,0,0,0,10,0
1079,46,0,0,0,0,9,0
485,36,0,0,0,0,7,0
169,52,0,0,0,0,7,0
150,25,0,0,0,0,6,0
1072,31,0,0,1,0,5,0
261,31,0,0,0,0,5,0
1941,31,0,0,2,0,7,0
947,26,0,0,0,0,6,0
459,17,0,0,1,0,5,0
550,54,0,0,0,0,7,0
198,69,0,0,0,0,7,0
680,41,0,0,0,0,8,0
391,33,0,0,0,0,5,0
245,19,0,0,0,0,5,0
353,33,0,0,0,0,5,0
442,43,0,0,0,0,12,0
224,14,0,0,0,0,3,0
586,28,0,0,0,0,6,0
927,58,0,0,0,0,7,0
338,26,0,0,0,0,6,0
290,74,0,0,0,0,15,0
261,23,0,0,0,0,5,0
226,35,0,0,0,0,5,0
156,24,0,0,0,0,3,0
1451,59,0,0,0,0,6,0
516,68,0,0,0,0,3,0
830,14,0,0,1,0,3,0
1262,10,0,0,2,0,0,0
196,32,0,0,0,0,0,0
180,44,0,0,0,0,3,0
1028,21,0,0,1,0,4,0
561,21,0,0,0,0,4,0
197,48,0,0,0,0,5,0
1334,57,0,0,0,0,0,0
312,24,0,0,0,0,3,0
207,16,0,0,0,0,3,0
1307,52,0,0,0,0,3,0
203,47,0,0,0,0,5,0
1240,41,0,0,0,0,5,0
177,47,0,0,0,0,3,0
215,41,0,0,0,0,5,0
4172,71,0,0,0,0,6,0
175,47,0,0,0,0,5,0
2363,51,0,0,0,0,6,0
3659,71,0,0,0,0,6,0
334,13,0,0,0,0,1,0
184,46,0,0,0,0,3,0
824,14,0,0,1,0,3,0
2636,70,0,0,0,0,5,0
1442,59,0,0,0,0,6,0
691,18,0,0,1,0,0,0
361,49,0,0,0,0,5,0
309,9,0,0,0,0,1,0
155,24,0,0,0,0,3,0
290,48,0,0,0,0,5,0
143,48,0,0,0,0,0,0
185,47,0,0,0,0,3,0
127,24,0,0,0,0,3,0
127,40,0,0,0,0,5,0
398,25,0,0,0,0,3,0
160,49,0,0,0,0,5,0
4549,56,0,0,1,0,7,0
286,48,0,0,0,0,5,0
268,61,0,0,0,0,8,0
291,49,0,0,0,0,5,0
196,49,0,0,0,0,5,0
243,20,0,0,0,0,3,0
341,49,0,0,0,0,5,0
1248,59,0,0,0,0,6,0
160,49,0,0,0,0,5,0
433,43,0,0,0,0,7,0
346,38,0,0,0,0,6,0
305,27,0,0,0,0,1,0
77,43,0,0,0,0,7,0
109,48,0,0,0,0,5,0
483,38,0,0,1,0,6,0
110,48,0,0,0,0,5,0
786,36,0,0,2,0,4,0
1251,10,0,0,2,0,0,0
271,43,0,0,0,0,7,0
143,47,0,0,0,0,0,0
309,24,0,0,0,0,3,0
202,31,0,0,1,0,2,0
3028,23,0,0,1,0,1,0
133,48,0,0,0,0,5,0
199,47,0,0,0,0,5,0
1206,58,0,0,0,0,6,0
287,48,0,0,0,0,5,0
200,48,0,0,0,0,5,0
277,47,0,0,0,0,5,0
133,48,0,0,0,0,5,0
2334,62,0,0,0,0,2,0
34,50,0,0,0,0,5,0
386,70,0,0,0,0,5,0
1481,41,0,0,1,0,4,0
2035,70,0,0,0,0,5,0
260,36,0,0,0,0,3,0
2020,70,0,0,0,0,5,0
189,47,0,0,0,0,5,0
127,40,0,0,0,0,5,0
1043,55,0,0,0,0,6,0
4210,21,0,0,2,0,0,0
20,64,0,0,0,0,1,0
759,64,0,0,1,0,1,0
2646,18,0,0,0,0,0,0
3651,21,0,0,0,0,0,0
1469,40,1,1,2,0,1,0
463,34,0,0,1,0,2,0
164,25,0,0,1,0,0,0
830,19,0,0,1,0,0,0
1156,4,0,0,1,0,1,0
197,14,0,0,0,0,0,0
190,12,0,0,0,0,0,0
82,13,0,0,0,0,1,0
252,26,0,0,0,0,1,0
24,23,0,0,0,0,5,0
1781,26,2,1,2,0,0,0
644,7,0,0,1,0,1,0
534,5,0,0,0,0,0,0
1418,13,0,0,1,0,0,0
563,30,0,0,1,1,0,0
6320,12,0,0,2,0,1,0
2560,36,0,0,2,0,2,0
4123,15,2,1,2,0,3,0
64,5,0,0,0,0,0,0
571,23,1,1,1,0,1,0
2635,31,5,1,2,1,1,0
1299,20,0,0,1,0,3,0
2066,19,0,0,1,0,0,0
30,11,0,0,0,0,0,0
966,59,1,1,0,0,3,0
592,64,0,0,1,0,2,0
2054,58,6,1,2,0,9,0
764,40,0,0,0,0,1,0
2160,12,1,1,1,0,0,0
96,32,0,0,0,0,0,0
203,18,0,0,0,0,1,0
4202,18,0,0,1,0,0,0
91,12,0,0,0,0,0,0
1743,53,3,1,3,0,9,0
489,64,1,1,1,0,0,0
2280,21,5,1,1,0,3,0
2208,27,4,1,2,1,0,0
1600,24,3,1,2,1,0,0
4518,59,0,0,2,0,7,0
1188,19,1,1,1,1,0,0
441,8,0,0,0,0,0,0
403,18,0,0,0,0,0,0
1233,26,1,1,0,0,1,0
617,23,0,0,0,0,0,0
880,27,0,0,0,0,3,0
1448,17,0,0,1,0,1,0
1282,46,0,0,1,0,3,0
50,15,0,0,0,0,2,0
1364,18,0,0,1,0,1,0
166,9,1,1,0,0,0,0
1571,31,0,0,1,0,1,0
1110,27,0,0,2,0,0,0
80,5,0,0,0,0,0,0
655,12,0,0,1,0,1,0
3194,10,0,0,1,0,1,0
804,16,0,0,1,0,0,0
1138,12,0,0,1,0,1,0
889,8,1,1,1,0,0,0
2072,63,2,1,2,0,5,0
623,26,1,1,1,0,3,0
445,39,0,0,0,0,4,0
2055,64,2,1,1,0,5,0
3684,26,1,1,0,0,1,0
1744,32,0,0,1,0,9,0
14,18,0,0,0,0,6,0
479,8,1,1,1,0,0,0
31,8,0,0,0,0,2,0
556,4,0,0,1,0,1,0
2580,34,0,0,1,0,0,0
2119,19,0,0,1,0,0,0
1769,27,4,1,2,1,0,0
16258,43,0,0,5,0,8,0
1790,24,3,1,3,1,0,0
764,40,0,0,0,0,1,0
4372,2,0,0,1,0,1,0
67,17,0,0,0,0,0,0
489,10,1,1,0,0,0,0
1367,11,0,0,1,0,0,0
512,34,0,0,1,0,2,0
1456,32,0,0,1,0,2,0
868,40,0,0,0,0,4,0
1917,26,0,0,1,0,2,0
81,29,0,0,0,0,2,0
717,24,0,0,1,0,0,0
2015,34,0,0,2,0,4,0
414,10,1,1,0,0,0,0
843,74,1,1,1,0,3,0
2620,48,0,0,0,0,0,0
215,78,1,1,1,0,3,0
24,19,0,0,0,0,1,0
217,27,1,1,0,0,0,0
827,17,2,1,0,0,0,0
1665,47,0,0,0,0,5,0
123,4,0,0,0,0,0,0
212,15,0,0,0,0,2,0
863,40,0,0,0,0,4,0
3452,61,1,1,2,0,4,0
9212,31,2,1,1,0,2,0
439,29,0,0,0,0,1,0
1586,23,0,0,1,0,2,0
576,8,1,1,1,0,0,0
1997,38,0,0,1,0,2,0
271,33,0,0,0,0,0,0
1507,24,3,1,2,1,0,0
204,29,1,1,1,0,2,0
1478,27,3,1,2,1,0,0
31,11,0,0,0,0,1,0
356,15,1,1,0,0,0,0
2019,31,0,0,1,0,2,0
404,18,0,0,0,0,0,0
455,4,1,1,0,0,0,0
2082,27,0,0,1,0,1,0
2968,15,0,0,1,0,2,0
139,79,0,0,0,0,3,0
245,31,1,1,0,0,0,0
3226,28,0,0,1,0,0,0
243,19,0,0,0,0,0,0
1882,21,0,0,1,0,2,0
271,6,0,0,1,0,0,0
53,8,0,0,0,0,1,0
1221,9,0,0,0,0,0,0
282,23,1,1,0,0,0,0
1703,59,0,0,1,0,3,0
80,14,0,0,0,0,2,0
746,14,0,0,0,0,0,0
1680,25,0,0,0,0,3,0
1771,16,1,1,0,0,0,0
178,15,0,0,0,0,1,0
889,34,0,0,1,0,1,0
424,15,0,0,1,0,1,0
204,8,0,0,1,0,0,0
372,18,0,0,1,0,1,0
16,15,0,0,0,0,1,0
1540,17,2,1,1,0,2,0
1284,19,0,0,0,0,1,0
1128,20,0,0,1,0,0,0
1416,49,0,0,2,0,5,0
895,13,0,0,0,0,1,0
899,10,0,0,1,0,2,0
832,11,0,0,1,0,3,0
1795,26,2,1,1,0,2,0
1356,20,0,0,0,0,1,0
31,13,0,0,0,0,2,0
3457,48,7,1,2,0,4,0
963,35,1,1,0,0,5,0
19,14,0,0,0,0,1,0
222,20,0,0,0,0,1,0
608,8,3,1,0,0,0,0
1000,33,1,1,0,0,2,0
3918,24,2,1,1,0,1,0
7461,35,5,1,0,0,4,0
4235,33,5,1,2,0,0,0
179,35,0,0,0,0,0,0
565,55,0,0,0,0,3,0
718,29,0,0,0,0,1,0
939,35,1,1,0,0,6,0
74,5,0,0,0,0,0,0
53,21,0,0,0,0,1,0
639,29,2,1,0,0,1,0
1164,24,3,1,2,1,0,0
150,26,0,0,0,0,0,0
1712,42,1,1,2,0,1,0
801,12,0,0,1,0,0,0
1476,27,3,1,2,1,0,0
5028,25,3,1,2,0,2,0
3949,13,1,1,1,0,3,0
591,28,0,0,1,0,1,0
2102,40,0,0,3,0,0,0
3613,51,0,0,2,1,2,0
